Fichier,Nombre de lignes de code,Densité de commentaires,Nombre de fonctions,Couplage Élevé,Méthode Longue,Spaghetti Code,Message Chains,Large Class
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\tocdlg.cpp,251,0.00796812749003984,0,0,1,0,252,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\tocdlg.h,35,0.14285714285714285,1,0,1,0,37,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\viewdlg.cpp,562,0.06227758007117438,2,0,1,0,567,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\viewdlg.h,57,0.08771929824561403,1,0,1,0,60,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\CMakeLists.txt,132,0.03787878787878788,0,0,1,0,133,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\epub.css,141,0.0,0,0,1,0,142,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\fb2.css,121,0.0,0,0,1,0,122,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\htm.css,89,0.0,0,0,1,0,90,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\rtf.css,140,0.0,0,0,1,0,141,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\txt.css,52,0.0,0,0,1,0,53,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\docs\cr3.1,42,0.0,0,0,1,0,43,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Bulgarian_hyphen_(Alan).pdb,16,0.0,0,0,0,0,87,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Czech_hyphen_(Alan).pdb,9,0.0,0,0,0,0,42,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Danish_hyphen_(Alan).pdb,5,0.0,0,0,0,0,29,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\English_GB_hyphen_(Alan).pdb,21,0.0,0,0,1,0,63,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\English_US_hyphen_(Alan).pdb,34,0.0,0,0,1,0,103,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Finnish_hyphen_(Alan).pdb,4,0.0,0,0,0,0,27,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\French_hyphen_(Alan).pdb,35,0.0,0,0,1,0,72,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\German_hyphen_(Alan).pdb,33,0.0,0,0,1,0,88,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Hungarian_hyphen_(Alan).pdb,83,0.0,0,0,1,0,203,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Icelandic_hyphen_(Alan).pdb,18,0.0,0,0,0,0,49,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Irish_hyphen_(Alan).pdb,46,0.0,0,0,1,0,102,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Italian_hyphen_(Alan).pdb,3,0.0,0,0,0,0,28,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Polish_hyphen_(Alan).pdb,72,0.0,0,0,1,0,160,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Portuguese_hyphen_(Alan).pdb,3,0.0,0,0,0,0,58,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Roman_hyphen_(Alan).pdb,33,0.0,0,0,1,0,71,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Russian_EnGB_hyphen_(Alan).pdb,45,0.0,0,0,1,0,129,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Russian_EnUS_hyphen_(Alan).pdb,54,0.0,0,0,1,0,160,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Russian_hyphen_(Alan).pdb,23,0.0,0,0,1,0,64,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Slovak_hyphen_(Alan).pdb,11,0.0,0,0,0,0,46,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Slovenian_hyphen_(Alan).pdb,6,0.0,0,0,0,0,26,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Spanish_hyphen_(Alan).pdb,2,0.0,0,0,0,0,43,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Swedish_hyphen_(Alan).pdb,20,0.0,0,0,0,0,53,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Ukrain_hyphen_(Alan).pdb,33,0.0,0,0,1,0,67,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\skins\default\cr3skin.xml,38,0.0,0,0,1,0,39,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\aboutdlg.cpp,44,0.06818181818181818,0,0,1,0,45,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\aboutdlg.h,21,0.14285714285714285,1,0,0,0,23,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\aboutdlg.ui,443,0.0,0,0,1,0,444,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\addbookmarkdlg.cpp,103,0.019417475728155338,0,0,1,0,104,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\addbookmarkdlg.h,28,0.10714285714285714,1,0,1,0,30,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\addbookmarkdlg.ui,125,0.0,0,0,1,0,126,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\bookmarklistdlg.cpp,176,0.028409090909090908,0,0,1,0,177,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\bookmarklistdlg.h,34,0.11764705882352941,1,0,1,0,36,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\bookmarklistdlg.ui,119,0.0,0,0,1,0,120,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\cr3.kdevelop,185,0.0,0,0,1,0,186,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\cr3qt.pro,262,0.007633587786259542,0,0,1,0,263,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\cr3res.qrc,29,0.0,0,0,1,0,30,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\cr3widget.cpp,909,0.019801980198019802,0,0,1,0,910,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\cr3widget.h,150,0.03333333333333333,1,0,1,0,152,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\crqtutil.cpp,166,0.024096385542168676,0,0,1,0,167,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\crqtutil.h,51,0.09803921568627451,2,0,1,0,54,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\exportprogressdlg.cpp,29,0.034482758620689655,0,0,1,0,30,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\exportprogressdlg.h,17,0.17647058823529413,1,0,0,0,19,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\exportprogressdlg.ui,34,0.0,0,0,1,0,35,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\filepropsdlg.cpp,202,0.034653465346534656,1,0,1,0,204,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\filepropsdlg.h,29,0.10344827586206896,1,0,1,0,31,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\filepropsdlg.ui,70,0.0,0,0,1,0,71,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\main.cpp,365,0.1178082191780822,9,0,1,0,375,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\mainwindow.cpp,430,0.07209302325581396,3,0,1,0,434,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\mainwindow.h,62,0.08064516129032258,1,0,1,0,64,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\mainwindow.ui,605,0.0,0,0,1,0,606,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\recentdlg.cpp,148,0.04054054054054054,0,0,1,0,149,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\recentdlg.h,30,0.13333333333333333,1,0,1,0,32,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\recentdlg.ui,89,0.0,0,0,1,0,90,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\searchdlg.cpp,115,0.034782608695652174,0,0,1,0,116,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\searchdlg.h,25,0.16,1,0,1,0,27,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\searchdlg.ui,103,0.0,0,0,1,0,104,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\settings.cpp,370,0.016216216216216217,2,0,1,0,373,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\settings.h,76,0.23684210526315788,2,0,1,0,79,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\settings.ui,876,0.0,0,0,1,0,877,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\tocdlg.cpp,93,0.053763440860215055,0,0,1,0,94,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\tocdlg.h,26,0.15384615384615385,1,0,1,0,28,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\tocdlg.ui,79,0.0,0,0,1,0,80,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\wolexportdlg.cpp,38,0.02631578947368421,0,0,1,0,39,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\wolexportdlg.h,24,0.125,1,0,1,0,26,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\wolexportdlg.ui,114,0.0,0,0,1,0,115,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\desktop\cr3.desktop,17,0.0,0,0,0,0,20,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\desktop\cr3.png,27,0.0,0,0,1,0,87,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\desktop\cr3.xpm,246,0.0,0,0,1,0,247,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\i18n\cr3_de.ts,1339,0.0,0,0,1,1,1340,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\i18n\cr3_es.ts,1613,0.0,0,0,1,1,1614,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\i18n\cr3_pl.ts,1613,0.0,0,0,1,1,1614,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\i18n\cr3_ru.ts,1359,0.0,0,0,1,1,1377,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\i18n\cr3_uk.ts,1649,0.0,0,0,1,1,1663,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\back.png,22,0.0,0,0,1,0,52,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\bookmark.png,17,0.0,0,0,0,0,66,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\bookmark_folder.png,24,0.0,0,0,1,0,76,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\configure.png,14,0.0,0,0,0,0,62,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\contents.png,17,0.0,0,0,0,0,96,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\coolreader.png,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\editcopy.png,9,0.0,0,0,0,0,24,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\exit.png,17,0.0,0,0,0,0,50,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\fileclose.png,19,0.0,0,0,0,0,65,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\fileopen.png,18,0.0,0,0,0,0,75,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\filter.png,21,0.0,0,0,1,0,65,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\find.png,19,0.0,0,0,0,0,71,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\finish.png,15,0.0,0,0,0,0,48,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\folder_favorite.png,18,0.0,0,0,0,0,95,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\forward.png,9,0.0,0,0,0,0,38,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\gear.png,26,0.038461538461538464,0,0,1,0,90,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\gohome.png,18,0.0,0,0,0,0,59,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\goto.png,8,0.0,0,0,0,0,33,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\player_playlist.png,13,0.0,0,0,0,0,46,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\project_open.png,9,0.0,0,0,0,0,37,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\rotate_ccw.png,12,0.0,0,0,0,0,48,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\rotate_cw.png,15,0.0,0,0,0,0,55,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\view-table-of-contents-ltr.png,28,0.0,0,0,1,0,83,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\viewmag+.png,17,0.0,0,0,0,0,66,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\viewmag-.png,15,0.0,0,0,0,0,50,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\window_fullscreen.png,10,0.0,0,0,0,0,36,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\qtc-gdbmacros\gdbmacros.cpp,2305,0.052494577006507594,17,0,1,1,2324,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\qtc-gdbmacros\gdbmacros.pro,2,0.0,0,0,0,0,3,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\qtc-gdbmacros\LGPL_EXCEPTION.TXT,1,0.0,0,0,0,0,2,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\qtc-gdbmacros\LICENSE.LGPL,417,0.0,0,0,1,0,418,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\qtc-gdbmacros\Makefile,130,0.046153846153846156,0,0,1,0,131,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\qtc-gdbmacros\Makefile.Debug,134,0.09701492537313433,0,0,1,0,135,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\qtc-gdbmacros\Makefile.Release,134,0.09701492537313433,0,0,1,0,135,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\AUTHORS,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\ChangeLog,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\CMakeLists.txt,32,0.0625,0,0,1,0,32,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\COPYING,280,0.0,0,0,1,0,281,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\Doxyfile,281,0.18149466192170818,0,0,1,0,282,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\INSTALL,128,0.0,0,0,1,0,129,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\NEWS,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\README,44,0.09090909090909091,0,0,1,0,45,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\TODO,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\macros\autogen.sh,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.cpp,1374,0.039301310043668124,6,0,1,1,1381,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.desktop,39,0.0,0,0,1,0,42,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.dsp,204,0.7352941176470589,0,0,1,0,205,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.dsw,29,0.1724137931034483,0,0,1,0,30,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.h,116,0.0603448275862069,1,0,1,0,117,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.ico,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.rc,40,0.15,0,0,1,0,43,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.sln,48,0.020833333333333332,0,0,1,0,49,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.vcproj,810,0.0,0,0,1,0,811,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.xpm,41,0.0,0,0,1,0,42,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\fb2.css,44,0.0,0,0,1,0,45,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\hi16-app-cr3.png,7,0.0,0,0,0,0,32,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\hi32-app-cr3.png,25,0.0,0,0,1,0,79,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\histlist.cpp,112,0.07142857142857142,0,0,1,0,113,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\histlist.h,25,0.16,1,0,1,0,26,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\Makefile.am,15,0.4,0,0,0,0,16,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\Makefile.in,434,0.03225806451612903,0,0,1,0,435,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\optdlg.cpp,347,0.01440922190201729,0,0,1,0,348,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\optdlg.h,99,0.2828282828282828,1,0,1,0,101,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\rescont.h,76,0.02631578947368421,1,0,1,0,79,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\resource.h,25,0.8,0,0,0,0,28,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\StdAfx.cpp,5,0.2,0,0,0,0,6,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\StdAfx.h,21,0.5714285714285714,0,0,0,0,22,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\toc.cpp,102,0.0196078431372549,0,0,1,0,103,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\toc.h,37,0.16216216216216217,1,0,1,0,39,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\view.cpp,732,0.030054644808743168,2,0,1,0,735,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\view.h,67,0.05970149253731343,1,0,1,0,68,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\wolopt.cpp,55,0.01818181818181818,0,0,1,0,56,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\wolopt.h,30,0.13333333333333333,1,0,1,0,31,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\resources\cr3res.h,4095,0.0,0,0,1,1,4096,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\resources\cr3res.zip,647,0.0030911901081916537,0,0,1,0,2021,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\resources\cr3_def_cover.cpp,857,0.0,0,0,1,0,858,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\resources\cr3_def_cover.gif,1,0.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\resources\cr3_def_cover.png,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\resources\crrcconv.cpp,29,0.0,0,0,1,0,30,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\resources\crrcconv.exe,12,0.0,0,0,0,0,42,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\resources\makeres,2,0.0,0,0,0,0,3,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\templates\cpp,18,0.0,0,0,0,0,19,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\templates\h,18,0.0,0,0,0,0,19,0
C:/Users/norhe/pfaa\CoolReader\crengine\AUTHORS,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\crengine\ChangeLog,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\crengine\clean.bat,24,0.0,0,0,1,0,25,0
C:/Users/norhe/pfaa\CoolReader\crengine\CMakeLists.txt,40,0.05,0,0,1,0,41,0
C:/Users/norhe/pfaa\CoolReader\crengine\LICENSE,292,0.0,0,0,1,0,293,1
C:/Users/norhe/pfaa\CoolReader\crengine\makebindst.bat,11,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\CoolReader\crengine\makedocs.bat,3,0.0,0,0,0,0,4,0
C:/Users/norhe/pfaa\CoolReader\crengine\make_all,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\crengine\mksrcdst.bat,47,0.0,0,0,1,0,48,0
C:/Users/norhe/pfaa\CoolReader\crengine\NEWS,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\crengine\README,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\crengine\readme.txt,28,0.0,0,0,1,0,29,0
C:/Users/norhe/pfaa\CoolReader\crengine\TODO,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\crengine\docs\WolfFormat.txt,252,0.0,0,0,1,0,252,1
C:/Users/norhe/pfaa\CoolReader\crengine\doxygen\crengine.cfg,878,0.806378132118451,1,0,1,0,880,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\chmfmt.h,10,0.6,1,0,0,0,12,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\cp_stats.h,9,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\cr3version.h,1,1.0,0,0,0,0,2,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\crengine.h,114,0.14035087719298245,1,0,1,0,116,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\crgui.h,1123,0.019590382902938557,4,0,1,1,1129,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\cri18n.h,67,0.29850746268656714,2,0,1,0,75,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\crsetup.h,214,0.8037383177570093,9,0,1,0,249,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\crskin.h,515,0.040776699029126215,11,0,1,0,527,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\crtest.h,12,0.5,1,0,0,0,14,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\crtrace.h,36,0.08333333333333333,1,0,1,0,38,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\crtxtenc.h,62,0.1774193548387097,1,0,1,0,64,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\cssdef.h,177,0.03389830508474576,1,0,1,0,179,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\dtddef.h,148,0.43243243243243246,4,0,1,0,168,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\epubfmt.h,6,0.6666666666666666,1,0,0,0,8,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\fb2def.h,175,0.022857142857142857,0,0,1,0,176,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\hist.h,162,0.030864197530864196,1,0,1,0,164,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\hyphman.h,84,0.14285714285714285,1,0,1,0,86,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\lstridmap.h,94,0.05319148936170213,1,0,1,0,96,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvarray.h,258,0.03488372093023256,1,0,1,0,260,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvbmpbuf.h,44,0.09090909090909091,2,0,1,0,47,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvdocview.h,754,0.10079575596816977,4,0,1,0,762,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvdrawbuf.h,330,0.0696969696969697,1,0,1,0,332,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvfnt.h,202,0.13861386138613863,7,0,1,0,213,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvfntman.h,491,0.03665987780040733,2,0,1,0,494,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvhashtable.h,190,0.031578947368421054,1,0,1,0,192,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvimg.h,74,0.08108108108108109,2,0,1,0,77,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvmemman.h,167,0.10778443113772455,1,0,1,0,170,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvpagesplitter.h,332,0.07228915662650602,2,0,1,0,335,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvptrvec.h,303,0.0165016501650165,1,0,1,0,305,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvref.h,500,0.016,1,0,1,0,502,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvrefcache.h,481,0.010395010395010396,0,0,1,0,482,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvrend.h,39,0.15384615384615385,1,0,1,0,41,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvstream.h,678,0.028023598820058997,5,0,1,0,690,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvstring.h,845,0.03076923076923077,4,0,1,0,862,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvstsheet.h,197,0.025380710659898477,2,0,1,0,200,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvstyles.h,170,0.052941176470588235,2,0,1,0,174,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvtextfm.h,256,0.16796875,4,0,1,0,264,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvthread.h,239,0.04602510460251046,1,0,1,0,241,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvtinydom.h,1852,0.0734341252699784,6,0,1,1,1861,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvtypes.h,244,0.07377049180327869,2,0,1,0,262,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvxml.h,381,0.06036745406824147,1,0,1,0,383,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\props.h,141,0.04964539007092199,1,0,1,0,144,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\rtfcmd.h,62,0.0,0,0,1,0,63,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\rtfimp.h,335,0.05970149253731343,4,0,1,0,342,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\s32utils.h,18,0.5,1,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\txtselector.h,91,0.04395604395604396,1,0,1,0,93,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\w32utils.h,21,0.38095238095238093,1,0,0,0,23,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\wolutil.h,153,0.026143790849673203,2,0,1,0,156,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\wordfmt.h,5,0.8,0,0,0,0,7,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\xutils.h,37,0.1891891891891892,1,0,1,0,40,0
C:/Users/norhe/pfaa\CoolReader\crengine\lib\projects\codeblocks\coolreader.workspace,10,0.0,0,0,0,0,11,0
C:/Users/norhe/pfaa\CoolReader\crengine\lib\projects\codeblocks\cr3view.cbp,146,0.0,0,0,1,0,147,1
C:/Users/norhe/pfaa\CoolReader\crengine\lib\projects\codeblocks\crengine.cbp,457,0.0,0,0,1,0,458,1
C:/Users/norhe/pfaa\CoolReader\crengine\lib\projects\codeblocks\freetype.cbp,1172,0.0,0,0,1,1,1173,1
C:/Users/norhe/pfaa\CoolReader\crengine\lib\projects\codeblocks\jpeg.cbp,271,0.0,0,0,1,0,272,1
